1
1
1
1
1
1
1
2
2
7
7
10
8
2
15
1
1
1
1
1
7
2
2
4
2
3
1
1
1
10
10
11
8
2
7
30
2
8
1
1
1
4
1
1
1
1
12
1
1
8
13
4
2
1
1
9
68
22
14
20
3
2
1
1
1
10
56
12
40
3
3
23
21
26
1
1
1
1
1
5
7
15
18
1
4
9
7
8
2
4
2
2
3
8
5
6
6
2
2
7
6
5
3
5
3
5
3
7
4
16
1
4
18
23
6
3
7
7
10
7
1
1
1
1
3
22
8
10
11
11
1
31
2
6
3
3
1
1
1
1
1
1
2
7
16
4
4
1
1
1
1
6
2
17
7
3
5
7
4
4
1
10
9
11
11
3
1
1
1
1
1
12
3
2
3
3
6
14
1
1
1
2
4
11
8
8
5
12
10
2
16
7
9
21
11
22
19
8
6
1
2
6
7
21
2
2
1
1
1
4
2
1
1
6
1
5
3
3
51
1
4
2
3
1
1
1
7
26
1
17
4
2
1
1
1
2
5
9
7
10
2
5
5
15
12
1
1
1
6
3
1
1
1
1
13
9
2
2
2
2
4
3
3
1
1
1
1
1
1
1
1
1
4
4
61
1
1
5
1
1
1
2
3
10
13
7
20
1
1
1
1
1
1
3
5
2
12
2
2
5
3
1
1
1
1
1
9
17
2
1
1
5
9
2
1
1
1
2
12
1
1
1
1
1
1
1
9
4
3
11
3
3
2
1
1
1
1
1
1
1
3
2
9
9
4
2
3
2
4
48
27
7
1
1
1
3
5
3
3
2
3
2
2
3
2
11
1
1
2
7
2
2
2
12
13
1
1
1
1
23
2
5
2
3
4
5
27
33
8
3
2
4
5
2
10
13
6
8
11
4
2
14
1
1
3
4
2
5
1
1
12
2
5
27
4
10
3
1
1
3
1
1
1
1
1
1
1
19
6
5
5
1
1
1
1
1
1
1
1
1
1
1
6
29
2
3
20
4
1
1
2
4
1
1
2
14
25
3
4
5
1
1
1
1
1
3
2
12
2
9
3
1
1
1
1
64
4
2
10
11
3
4
3
6
3
5
1
11
2
6
4
1
1
1
12
3
26
2
13
1
1
3
25
3
4
1
1
11
1
1
1
1
9
13
3
3
1
1
9
1
1
1
4
7
10
15
1
1
1
4
1
1
1
2
6
1
1
1
5
28
5
9
1
4
58
28
4
2
15
2
1
1
1
1
1
1
1
1
1
3
12
3
2
4
10
11
1
1
1
1
1
1
1
8
3
4
1
84
3
3
4
3
14
2
7
4
8
1
40
2
4
8
2
6
2
1
14
2
8
2
12
7
11
2
8
1
1
1
1
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
1
1
1
5
3
3
1
1
22
21
1
1
3
6
1
1
1
1
1
4
16
2
6
1
1
4
3
5
3
1
4
1
1
1
2
5
6
3
1
1
1
1
10
2
5
3
4
2
4
13
1
1
1
1
80
2
2
2
1
1
1
5
1
1
5
8
6
3
2
10
7
2
48
1
1
3
2
12
2
2
7
1
9
37
7
8
11
9
5
1
5
13
4
22
3
2
1
1
2
1
1
21
1
1
1
2
3
1
1
1
44
3
2
1
1
1
4
11
5
10
10
4
1
1
1
1
1
7
1
1
1
1
2
4
2
1
3
16
1
1
1
1
3
1
1
1
20
76
24
1
1
6
4
23
1
1
1
1
5
3
5
1
1
6
2
4
5
6
2
8
2
1
1
1
1
2
3
23
6
1
1
2
12
2
2
3
2
1
1
1
1
1
8
1
1
4
1
24
79
38
6
6
2
2
4
31
4
4
19
1
1
1
1
1
1
1
1
19
24
5
10
6
8
6
7
1
1
1
1
2
3
1
1
1
5
14
8
32
7
1
1
2
3
1
1
1
1
3
11
6
1
1
1
1
1
1
1
1
8
45
3
6
24
1
1
1
5
1
1
1
13
12
14
7
5
1
2
4
6
8
14
7
4
1
1
15
33
2
5
2
15
1
1
51
13
10
8
10
14
15
1
4
19
8
5
3
4
2
1
1
1
1
6
1
2
2
2
1
1
1
1
1
6
39
7
1
1
1
10
6
4
11
5
3
5
7
2
2
3
16
1
1
1
1
1
1
3
2
2
9
1
1
1
7
1
1
1
2
3
36
19
4
3
12
12
6
4
2
3
2
1
1
1
1
2
8
4
2
9
53
1
1
1
1
1
1
1
1
1
1
1
9
2
3
25
4
1
1
14
9
1
1
1
1
57
7
3
11
3
6
2
19
1
1
1
9
4
7
6
55
3
1
1
8
3
12
1
36
11
8
3
4
1
1
1
1
1
1
1
6
1
1
1
1
30
7
3
2
16
3
6
6
18
